Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Róber,Real Betis,La Liga,2022,,,,2,52,0,,,,,,,,,,0,,0.222,0.385,0.005,0.009,0,0,0.025,0.043,0.004,0.007,0.021,0.036
Marcos Alonso,Barcelona,La Liga,2022,31,Defender,FB,1,12,0,,,,,,,,,,0,,0.001,0.008,0.001,0.004,0,-0.001,0.002,0.013,0.002,0.013,,
Javi Hernández,Girona,La Liga,2022,24,Defender,FB,4,32,0,,,,,,,,,,0,,0.012,0.033,0.011,0.032,-0.001,-0.002,-0.002,-0.006,-0.004,-0.012,0.002,0.006
Fran Pérez,Valencia CF,La Liga,2022,20,Midfielder,CM,1,16,0,,,,,,,,,,0,,0.011,0.059,0.01,0.059,-0.001,-0.004,-0.003,-0.018,0.001,0.004,-0.004,-0.022
Joel Roca,Girona,La Liga,2022,17,Midfielder,CM,1,9,0,,,,,,,,,,0,,0,0.003,0,0.003,-0.001,-0.013,0.003,0.031,-0.003,-0.026,0.006,0.057
Omar El Hilali,Espanyol,La Liga,2022,19,Defender,FB,2,22,0,,,,,,,,,,0,,0.002,0.007,0.002,0.007,-0.001,-0.006,0.001,0.003,0,-0.002,0.001,0.005
Nabili Zoubdi Touaizi,Espanyol,La Liga,2022,21,Forward,FW,1,2,0,,,,,,,,,,0,,0,0.009,0,0.009,-0.002,-0.069,0.004,0.174,0.001,0.051,0.003,0.123
Sergio Escudero,Real Valladolid,La Liga,2022,33,Defender,FB,4,305,0,,0.179,0.053,0.179,0.053,0.095,,0.048,,0,,0.117,0.034,0.113,0.033,-0.002,-0.001,0.2,0.059,0.167,0.049,0.033,0.01
Aitor Paredes,Athletic Club,La Liga,2022,22,Defender,FB,1,2,0,,,,,,,,,,0,,0.001,0.039,0.001,0.031,-0.002,-0.091,0.001,0.038,0,-0.005,0.001,0.043
Juanjo Narváez,Real Valladolid,La Liga,2022,27,Midfielder,CAM,1,12,0,,,,,,,,,,0,,0.001,0.005,0.001,0.005,-0.003,-0.023,-0.016,-0.119,-0.007,-0.052,-0.009,-0.068
Iván Romero,Sevilla,La Liga,2022,,,,1,10,0,,,,,,,,,,0,,0.006,0.05,0.006,0.05,-0.003,-0.028,-0.002,-0.02,0.001,0.01,-0.003,-0.03
Álvaro Giménez,Cádiz,La Liga,2022,31,Forward,FW,1,16,0,,,,,,,,,,0,,0,0.003,0,0.003,-0.004,-0.022,0.005,0.029,0.002,0.012,0.003,0.018
Francisco Portillo,Almería,La Liga,2022,32,Midfielder,WAM,3,18,0,,,,,,,,,,0,,0.014,0.071,0.014,0.071,-0.004,-0.022,0.032,0.16,0.009,0.047,0.023,0.113
Andrés Guardado,Real Betis,La Liga,2022,35,Midfielder,CM,3,78,0,,,,,,,,,,0,,0.013,0.015,0.013,0.015,-0.005,-0.005,0.033,0.038,0.024,0.028,0.009,0.01
Robert Navarro,Real Sociedad,La Liga,2022,20,Midfielder,FW,1,21,0,,,,,,,,,,0,,0.025,0.105,0.009,0.039,-0.005,-0.02,0.012,0.053,-0.007,-0.029,0.019,0.082
Manu Sánchez,Osasuna,La Liga,2022,22,Defender,CB,2,30,0,,,,,,,,,,0,,0.002,0.006,0.002,0.006,-0.005,-0.014,0.013,0.04,0.002,0.006,0.011,0.034
Santiago Comesaña,Rayo Vallecano,La Liga,2022,25,Midfielder,CM,3,120,0,,0.199,0.149,0.199,0.149,,,,,0,,0.021,0.016,0.02,0.015,-0.005,-0.004,0.072,0.054,0.045,0.034,0.028,0.021
Loren Morón,Real Betis,La Liga,2022,28,Forward,FW,2,13,0,,,,,,,,,,0,,0.001,0.006,0.001,0.006,-0.005,-0.036,-0.014,-0.099,-0.014,-0.096,0,-0.003
José Gayà,Valencia CF,La Liga,2022,27,Defender,FB,1,64,0,,0.023,0.032,0.023,0.032,0.098,,0.075,,0,,0.021,0.03,0.004,0.006,-0.006,-0.008,-0.004,-0.005,-0.008,-0.012,0.005,0.007
Oscar Ureña,Girona,La Liga,2022,19,Midfielder,CM,2,88,0,,0.087,0.089,0.087,0.089,0.109,,0.022,,0,,0.034,0.034,0.034,0.034,-0.006,-0.006,-0.004,-0.004,-0.02,-0.021,0.016,0.016
Luka Koleosho,Espanyol,La Liga,2022,17,Midfielder,FB,2,23,0,,,,,,,,,,0,,0.011,0.043,0.011,0.043,-0.007,-0.025,0.03,0.117,0.003,0.012,0.027,0.105
Roberto Arroyo,Real Valladolid,La Liga,2022,19,Forward,FW,1,14,0,,,,,,,,,,0,,,,,,-0.007,-0.045,0.013,0.081,,,0.013,0.081
Théo Bongonda,Cádiz,La Liga,2022,26,Forward,WAM,2,57,0,,,,,,,,,,0,,0.003,0.005,0.003,0.005,-0.01,-0.015,0.008,0.013,-0.012,-0.018,0.02,0.031
Beñat Turrientes,Real Sociedad,La Liga,2022,20,Midfielder,CM,2,66,0,,,,,,,,,,0,,0.005,0.007,0.004,0.005,-0.01,-0.014,-0.016,-0.022,-0.016,-0.022,0,-0.001
José Giménez,Atlético de Madrid,La Liga,2022,27,Defender,CB,3,194,0,,0.14,0.065,0.14,0.065,0.16,,0.073,,0,,0.039,0.018,0.038,0.018,-0.011,-0.005,-0.001,0,0.075,0.035,-0.076,-0.035
Abdón Prats,Mallorca,La Liga,2022,29,Forward,FW,5,46,0,,0.065,0.127,0.065,0.127,0.07,,0.054,,0,,0.01,0.02,0.01,0.02,-0.012,-0.023,0.007,0.014,-0.002,-0.005,0.009,0.018
Cristhian Mosquera,Valencia CF,La Liga,2022,18,Defender,CB,2,53,0,,0.039,0.065,0.039,0.065,,,,,0,,0.002,0.003,0.002,0.003,-0.012,-0.021,0.002,0.004,0.003,0.005,-0.001,-0.001
Álvaro Negredo,Cádiz,La Liga,2022,37,Forward,FW,4,140,0,,0.098,0.063,0.098,0.063,0.066,,-0.006,,0,,0.008,0.005,0.008,0.005,-0.013,-0.008,-0.104,-0.067,-0.105,-0.068,0.001,0.001
Valery Fernández,Girona,La Liga,2022,22,Defender,FB,1,61,0,,,,,,,,,,0,,0.003,0.005,0.003,0.005,-0.016,-0.024,-0.019,-0.027,-0.023,-0.033,0.004,0.006
Keidi Bare,Espanyol,La Liga,2022,25,Midfielder,CAM,3,50,0,,,,,,,,,,0,,0.065,0.117,0.009,0.017,-0.016,-0.03,-0.004,-0.007,-0.007,-0.013,0.003,0.006
Lucas Ocampos,Sevilla,La Liga,2022,,,,3,131,0,,0.027,0.018,0.027,0.018,,,,,0,,0.085,0.058,0.084,0.058,-0.023,-0.016,0.015,0.01,0.02,0.014,-0.005,-0.004
Unai García,Osasuna,La Liga,2022,30,Defender,CB,4,330,0,,0.066,0.018,0.066,0.018,,,,,0,,0.029,0.008,0.019,0.005,-0.027,-0.007,0.141,0.038,0.114,0.031,0.027,0.007
Gonçalo Paciência,Celta de Vigo,La Liga,2022,28,Forward,FW,3,152,1,0.592,0.252,0.149,0.252,0.149,0.28,,0.211,,0,,0.005,0.003,0.004,0.003,-0.027,-0.016,0.022,0.013,-0.002,-0.001,0.024,0.015
Eden Hazard,Real Madrid,La Liga,2022,31,Forward,WAM,3,98,0,,0.82,0.753,0.038,0.035,0.786,,0.004,,0,,0.148,0.136,0.148,0.136,-0.029,-0.027,0.037,0.034,0.004,0.003,0.033,0.031
Luiz Felipe,Real Betis,La Liga,2022,25,Defender,CB,3,195,0,,0.059,0.027,0.059,0.027,,,,,0,,0.014,0.007,0.012,0.005,-0.031,-0.014,0.115,0.053,0.097,0.045,0.017,0.008
Lago Junior,Mallorca,La Liga,2022,31,Forward,WAM,3,20,0,,,,,,,,,,0,,0.004,0.018,0.004,0.018,-0.031,-0.14,-0.016,-0.074,-0.02,-0.09,0.004,0.016
Rodrigo Ely,Almería,La Liga,2022,28,Defender,CB,4,360,0,,0.196,0.049,0.196,0.049,0.026,,-0.005,,0,,0.021,0.005,0.02,0.005,-0.031,-0.008,0.12,0.03,0.101,0.025,0.018,0.005
Léo Baptistão,Almería,La Liga,2022,30,Forward,WAM,3,103,0,,0.103,0.09,0.103,0.09,0.057,,-0.016,,0,,0.032,0.028,0.032,0.028,-0.032,-0.028,0.066,0.058,-0.024,-0.021,0.09,0.079
Dani Gómez,Espanyol,La Liga,2022,24,Forward,FW,3,36,0,,,,,,,,,,0,,0.003,0.006,0.002,0.006,-0.039,-0.098,-0.062,-0.155,-0.036,-0.09,-0.026,-0.065
Ander Capa,Athletic Club,La Liga,2022,30,Defender,FB,1,1,0,,,,,,,,,,0,,,,,,-0.04,-3.622,,,,,,
Fran Delgado,Real Betis,La Liga,2022,21,Defender,FB,1,11,0,,,,,,,,,,0,,0.002,0.017,0.002,0.016,-0.042,-0.346,0.005,0.04,0.002,0.019,0.003,0.021
Unai Vencedor,Athletic Club,La Liga,2022,21,Midfielder,CM,2,36,0,,,,,,,,,,0,,0.006,0.015,0.006,0.015,-0.043,-0.108,-0.075,-0.187,0.005,0.013,-0.08,-0.2
Asier Villalibre,Athletic Club,La Liga,2022,24,Forward,FW,1,57,0,,0.145,0.229,0.145,0.229,0.386,,0.329,,0,,0.047,0.074,0.047,0.074,-0.049,-0.078,0.038,0.061,-0.009,-0.013,0.047,0.074
Juan Miranda,Real Betis,La Liga,2022,22,Defender,FB,1,3,0,,,,,,,,,,0,,0.002,0.068,0.002,0.068,-0.05,-1.488,-0.005,-0.162,-0.005,-0.162,,
Ronald Araújo,Barcelona,La Liga,2022,23,Defender,CB,5,421,0,,0.068,0.015,0.068,0.015,,,,,0,,0.164,0.035,0.159,0.034,-0.054,-0.011,0.598,0.128,0.238,0.051,0.36,0.077
Stefan Mitrovic,Getafe,La Liga,2022,32,Defender,CB,4,306,0,,0.045,0.013,0.045,0.013,,,,,0,,0.015,0.004,0.009,0.003,-0.055,-0.016,0.057,0.017,0.05,0.015,0.007,0.002
Monchu,Real Valladolid,La Liga,2022,22,Midfielder,CM,5,271,1,0.332,0.175,0.058,0.175,0.058,0.083,,0.068,,0,,0.34,0.113,0.074,0.025,-0.058,-0.019,0.038,0.013,-0.01,-0.003,0.048,0.016
Maximiliano Gómez,Valencia CF,La Liga,2022,,,,3,106,0,,0.152,0.129,0.152,0.129,,,,,0,,0.232,0.197,0.232,0.197,-0.079,-0.067,-0.041,-0.034,-0.077,-0.065,0.036,0.031
Sekou Gassama,Real Valladolid,La Liga,2022,,,,1,35,0,,0.413,1.063,0.413,1.063,,,,,0,,0.005,0.012,0.005,0.012,-0.086,-0.221,-0.026,-0.066,-0.027,-0.07,0.002,0.004
Kasper Dolberg,Sevilla,La Liga,2022,24,Forward,FW,1,33,0,,,,,,,,,,0,,0.001,0.002,0.001,0.002,-0.095,-0.26,0.001,0.003,0.001,0.003,0,0
Joaquín Fernández,Real Valladolid,La Liga,2022,26,Midfielder,CB,5,427,0,,0.069,0.015,0.069,0.015,,,,,0,,0.027,0.006,0.022,0.005,-0.101,-0.021,0.161,0.034,0.15,0.032,0.011,0.002
Unai Núñez,Celta de Vigo,La Liga,2022,25,Defender,CB,5,450,0,,0.144,0.029,0.144,0.029,,,,,0,,0.061,0.012,0.059,0.012,-0.113,-0.023,0.323,0.065,0.214,0.043,0.109,0.022
Oihan Sancet,Athletic Club,La Liga,2022,22,Midfielder,CM,5,353,1,0.255,0.929,0.237,0.147,0.037,0.904,,0.122,,0,,0.171,0.044,0.171,0.044,-0.121,-0.031,0.193,0.049,0.109,0.028,0.085,0.022
Pere Milla,Elche,La Liga,2022,29,Forward,WAM,5,228,0,,0.122,0.048,0.122,0.048,,,,,0,,0.352,0.139,0.342,0.135,-0.134,-0.053,-0.091,-0.036,0.085,0.034,-0.176,-0.07
Javier Pastore,Elche,La Liga,2022,33,Midfielder,CAM,1,4,0,,,,,,,,,,0,,0.005,0.111,0.005,0.111,-0.139,-3.134,-0.079,-1.779,0.011,0.255,-0.09,-2.033
José Mari,Cádiz,La Liga,2022,34,Midfielder,DMC,3,138,0,,0.032,0.021,0.032,0.021,,,,,0,,0.022,0.014,0.021,0.014,-0.15,-0.098,0.016,0.01,0,0,0.016,0.01
Pathé Ciss,Rayo Vallecano,La Liga,2022,28,Midfielder,DMC,5,381,1,0.236,0.636,0.15,0.636,0.15,0.55,,-0.051,,0,,0.073,0.017,0.072,0.017,-0.215,-0.051,0.234,0.055,0.173,0.041,0.06,0.014
Youssef En-Nesyri,Sevilla,La Liga,2022,25,Forward,FW,5,226,0,,0.57,0.227,0.57,0.227,0.748,,0.281,,0,,0.027,0.011,0.027,0.011,-0.31,-0.124,0.042,0.017,-0.098,-0.039,0.14,0.056
Oriol Romeu,Girona,La Liga,2022,30,Midfielder,DMC,2,180,1,0.5,0.479,0.24,0.479,0.24,1.049,,0.57,,0,,,,,,,,,,,,,
Alexander Sørloth,Real Sociedad,La Liga,2022,26,Forward,FW,2,127,0,,0.37,0.262,0.37,0.262,0.173,,-0.131,,0,,,,,,,,,,,,0.038,0.027
Mario Suárez,Rayo Vallecano,La Liga,2022,35,Defender,DMC,1,5,0,,,,,,,,,,0,,0,0.002,0,0.002,,,0.003,0.062,0,0.004,0.003,0.058
Carlos Domínguez,Celta de Vigo,La Liga,2022,21,Defender,CB,1,1,0,,,,,,,,,,0,,,,,,,,0.001,0.085,0.001,0.085,,
Alejandro Alfaro,Elche,La Liga,2022,20,Midfielder,CM,1,14,0,,,,,,,,,,0,,,,,,,,0.063,0.404,,,0.063,0.404
Simo,Espanyol,La Liga,2022,17,Defender,CB,1,30,0,,,,,,,,,,0,,0,0,0,0,,,0.003,0.008,0.003,0.009,0,0
