Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Lukas Petkov,FC Augsburg,Bundesliga,2022,21,Forward,FW,2,21,0,,,,,,,,,,0,,0.001,0.004,0.001,0.004,-0.005,-0.02,0.006,0.026,0.008,0.033,-0.002,-0.008
André Silva,RB Leipzig,Bundesliga,2022,26,Forward,FW,6,212,0,,0.434,0.184,0.434,0.184,0.257,,0.023,,0,,0.534,0.227,0.534,0.227,-0.006,-0.002,-0.004,-0.002,-0.128,-0.054,0.124,0.053
Márton Dárdai,Hertha BSC,Bundesliga,2022,20,Defender,CB,5,131,0,,0.03,0.021,0.03,0.021,,,,,0,,0.011,0.008,0.011,0.008,-0.006,-0.004,0.08,0.055,0.069,0.047,0.012,0.008
Paul Seguin,1. FC Union Berlin,Bundesliga,2022,27,Midfielder,CM,2,6,0,,,,,,,,,,0,,0.005,0.079,0.005,0.071,-0.008,-0.121,0.031,0.46,0.018,0.265,0.013,0.194
Stefan Lainer,Borussia Mönchengladbach,Bundesliga,2022,30,Defender,FB,1,6,0,,,,,,,,,,0,,0.003,0.038,0.003,0.038,-0.008,-0.123,0.005,0.08,0.004,0.063,0.001,0.017
Alexander Sørloth,RB Leipzig,Bundesliga,2022,26,Forward,FW,1,5,0,,,,,,,,,,0,,0.011,0.204,0.011,0.204,-0.008,-0.152,-0.072,-1.301,-0.072,-1.301,,
Justin Njinmah,Borussia Dortmund,Bundesliga,2022,21,Forward,FW,1,21,0,,,,,,,,,,0,,,,,,-0.012,-0.05,,,,,,
Myziane Maolida,Hertha BSC,Bundesliga,2022,23,Forward,WAM,1,56,0,,,,,,,,,,0,,0,0,0,0,-0.014,-0.022,0.005,0.007,0.002,0.004,0.002,0.003
Rubén Vargas,FC Augsburg,Bundesliga,2022,24,Midfielder,WAM,3,101,0,,0.065,0.058,0.065,0.058,,,,,0,,0.029,0.026,0.029,0.026,-0.014,-0.013,0.055,0.049,0.045,0.04,0.01,0.009
Muhammed Damar,TSG Hoffenheim,Bundesliga,2022,18,Midfielder,CM,2,55,0,,0.061,0.1,0.061,0.1,,,,,0,,0.029,0.048,0.029,0.048,-0.016,-0.027,0.047,0.076,0.037,0.06,0.01,0.016
Kevin Behrens,1. FC Union Berlin,Bundesliga,2022,31,Forward,FW,6,156,0,,0.048,0.028,0.048,0.028,0.255,,0.206,,1,0.577,0.118,0.068,0.118,0.068,-0.017,-0.01,0.157,0.091,0.11,0.063,0.048,0.028
Jonas Wind,VfL Wolfsburg,Bundesliga,2022,23,Forward,FW,1,34,0,,,,,,,,,,0,,0.019,0.049,0.019,0.049,-0.018,-0.049,-0.053,-0.14,-0.001,-0.003,-0.052,-0.137
Ozan Kabak,TSG Hoffenheim,Bundesliga,2022,22,Defender,CB,6,540,1,0.167,0.173,0.029,0.173,0.029,0.204,,0.162,,0,,0.108,0.018,0.108,0.018,-0.019,-0.003,0.434,0.072,0.175,0.029,0.259,0.043
Almamy Touré,Eintracht Frankfurt,Bundesliga,2022,26,Defender,FB,2,163,0,,0.039,0.021,0.039,0.021,,,,,0,,0.008,0.004,0.007,0.004,-0.02,-0.011,0.059,0.033,0.04,0.022,0.02,0.011
Philipp Lienhart,Sport-Club Freiburg,Bundesliga,2022,26,Defender,CB,6,540,0,,0.085,0.014,0.085,0.014,,,,,0,,0.046,0.008,0.045,0.008,-0.022,-0.004,0.398,0.066,0.128,0.021,0.27,0.045
Adam Hlozek,Bayer 04 Leverkusen,Bundesliga,2022,20,Forward,FW,4,218,0,,0.28,0.116,0.28,0.116,0.605,,0.45,,0,,0.427,0.176,0.185,0.076,-0.024,-0.01,0.042,0.017,0.014,0.006,0.028,0.012
Silvère Ganvoula,VfL Bochum 1848,Bundesliga,2022,26,Forward,FW,3,20,0,,,,,,,,,,0,,0.023,0.105,0.023,0.105,-0.025,-0.111,-0.07,-0.314,-0.07,-0.314,,
Robert Gumny,FC Augsburg,Bundesliga,2022,24,Defender,FB,4,278,0,,,,,,,,,,0,,0.013,0.004,0.011,0.004,-0.03,-0.01,0.037,0.012,0.037,0.012,0.001,0
Sasa Kalajdzic,VfB Stuttgart,Bundesliga,2022,,,,3,235,0,,0.268,0.103,0.268,0.103,0.209,,0.147,,3,1.149,0.373,0.143,0.373,0.143,-0.032,-0.012,-0.035,-0.013,-0.031,-0.012,-0.004,-0.001
Marcus Ingvartsen,1. FSV Mainz 05,Bundesliga,2022,26,Forward,CAM,1,75,0,,,,,,,,,,0,,0.003,0.003,0.003,0.003,-0.045,-0.054,-0.006,-0.007,-0.007,-0.009,0.002,0.002
Milos Pantovic,1. FC Union Berlin,Bundesliga,2022,26,Midfielder,WAM,3,53,0,,0.106,0.179,0.106,0.179,,,,,0,,0.063,0.108,0.063,0.108,-0.052,-0.089,0.073,0.124,0.064,0.108,0.009,0.016
Naouirou Ahamada,VfB Stuttgart,Bundesliga,2022,20,Midfielder,CM,6,513,1,0.175,0.048,0.008,0.048,0.008,0.43,,0.382,,0,,0.117,0.021,0.117,0.021,-0.053,-0.009,0.128,0.022,-0.001,0,0.129,0.023
Maya Yoshida,FC Schalke 04,Bundesliga,2022,34,Defender,CB,6,540,0,,0.058,0.01,0.058,0.01,,,,,0,,0.051,0.009,0.043,0.007,-0.062,-0.01,0.203,0.034,0.141,0.023,0.062,0.01
Niklas Süle,Borussia Dortmund,Bundesliga,2022,27,Defender,CB,4,129,0,,,,,,,,,,0,,0.017,0.012,0.014,0.009,-0.063,-0.044,0.057,0.04,0.043,0.03,0.015,0.01
Diogo Leite,1. FC Union Berlin,Bundesliga,2022,23,Defender,CB,5,450,0,,0.108,0.022,0.108,0.022,,,,,0,,0.053,0.011,0.045,0.009,-0.077,-0.015,0.15,0.03,0.122,0.024,0.028,0.006
Maxence Lacroix,VfL Wolfsburg,Bundesliga,2022,22,Defender,CB,5,450,1,0.2,0.119,0.024,0.119,0.024,0.088,,-0.005,,0,,0.06,0.012,0.059,0.012,-0.098,-0.02,0.134,0.027,0.314,0.063,-0.18,-0.036
Delano Burgzorg,1. FSV Mainz 05,Bundesliga,2022,23,Forward,WAM,6,138,0,,0.031,0.02,0.031,0.02,,,,,0,,0.101,0.066,0.101,0.066,-0.106,-0.069,-0.008,-0.006,-0.028,-0.018,0.019,0.013
Leon Goretzka,FC Bayern München,Bundesliga,2022,27,Midfielder,CM,2,95,0,,0.207,0.196,0.207,0.196,,,,,0,,0.082,0.078,0.082,0.078,-0.146,-0.138,0.11,0.104,0.11,0.104,0,0
Christian Groß,SV Werder Bremen,Bundesliga,2022,33,Defender,DMC,5,392,0,,0.015,0.004,0.015,0.004,,,,,0,,0.076,0.017,0.076,0.017,-0.147,-0.034,0.169,0.039,0.115,0.026,0.054,0.013
Morten Thorsby,1. FC Union Berlin,Bundesliga,2022,26,Midfielder,CM,4,196,1,0.459,0.352,0.162,0.352,0.162,0.094,,-0.009,,0,,0.01,0.005,0.01,0.005,-0.185,-0.085,0.023,0.011,0.013,0.006,0.011,0.005
Omar Marmoush,VfL Wolfsburg,Bundesliga,2022,23,Forward,FW,6,295,0,,0.518,0.158,0.518,0.158,0.18,,0.134,,0,,0.092,0.028,0.092,0.028,-0.193,-0.059,0.084,0.026,0.045,0.014,0.04,0.012
Piero Hincapié,Bayer 04 Leverkusen,Bundesliga,2022,20,Defender,CB,5,363,0,,0.123,0.031,0.123,0.031,,,,,0,,0.107,0.027,0.101,0.025,-0.199,-0.049,0.115,0.029,0.042,0.011,0.073,0.018
Luca Kilian,1. FC Köln,Bundesliga,2022,23,Defender,CB,6,531,1,0.169,0.783,0.133,0.783,0.133,0.7,,0.052,,0,,0.051,0.009,0.051,0.009,-0.409,-0.069,0.149,0.025,0.225,0.038,-0.076,-0.013
Sebastiaan Bornauw,VfL Wolfsburg,Bundesliga,2022,23,Defender,CB,4,270,0,,,,,,,,,,0,,0.021,0.007,0.02,0.007,-0.434,-0.145,0.11,0.037,0.101,0.034,0.009,0.003
Yvandro Borges Sanches,Borussia Mönchengladbach,Bundesliga,2022,18,Forward,FW,1,8,0,,,,,,,,,,0,,0,0.002,0,0.002,,,0.001,0.01,0,0.005,0,0.005
Hrvoje Smolcic,Eintracht Frankfurt,Bundesliga,2022,22,Defender,CB,1,3,0,,,,,,,,,,0,,0.001,0.028,0.001,0.024,,,0.007,0.218,0,-0.015,0.008,0.233
Serhou Guirassy,VfB Stuttgart,Bundesliga,2022,26,Forward,FW,2,97,1,0.928,,,,,,,,,0,,,,,,,,,,,,,
Clinton Mola,VfB Stuttgart,Bundesliga,2022,,,,1,14,0,,,,,,,,,,0,,0,0.002,,,,,0.001,0.006,0.001,0.006,,
