Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Eliot Matazo,Monaco,Ligue 1,2022,20,Midfielder,CM,2,48,0,,,,,,,,,,0,,0.006,0.011,0.006,0.011,0.003,0.006,0.008,0.015,0.006,0.01,0.003,0.005
Gianluigi Donnarumma,Paris Saint-Germain,Ligue 1,2022,23,Goalkeeper,GK,6,540,0,,,,,,,4.152,,0.037,0,,0.01,0.002,0.009,0.002,0.003,0.001,0.047,0.008,0.04,0.007,0.007,0.001
Soungoutou Magassa,Monaco,Ligue 1,2022,18,Midfielder,DMC,1,73,0,,,,,,,,,,0,,0.008,0.01,0.008,0.01,0.003,0.004,0.008,0.01,0,0,0.008,0.01
Léo Jardim,Lille,Ligue 1,2022,27,Goalkeeper,GK,6,540,0,,,,,,,8.811,,-0.475,0,,0.01,0.002,0.01,0.002,0.003,0,0.111,0.019,0.111,0.018,0.001,0
Steve Mandanda,Rennes,Ligue 1,2022,37,Goalkeeper,GK,4,315,0,,,,,,,2.208,,0.094,0,,0.009,0.003,0.009,0.003,0.003,0.001,0.07,0.02,0.067,0.019,0.003,0.001
Logan Costa,Toulouse,Ligue 1,2022,21,Defender,CM,1,45,0,,,,,,,,,,0,,0.003,0.007,0.003,0.007,0.002,0.005,0.027,0.054,0.023,0.046,0.004,0.008
Warren Zaïre-Emery,Paris Saint-Germain,Ligue 1,2022,16,Midfielder,CM,2,9,0,,,,,,,,,,0,,0.003,0.031,0.003,0.031,0.002,0.023,0.006,0.062,0.002,0.016,0.005,0.046
Matis Carvalho,Montpellier,Ligue 1,2022,23,Goalkeeper,GK,2,135,0,,,,,,,1.516,,-0.979,0,,0.005,0.004,0.003,0.002,0.002,0.001,0.038,0.025,0.037,0.025,0.001,0.001
Cédric Avinel,Ajaccio,Ligue 1,2022,35,Defender,CB,2,95,0,,,,,,,,,,0,,0.003,0.003,0.003,0.003,0.002,0.001,0.029,0.028,0.016,0.015,0.014,0.013
Jean-Claude Billong,Clermont,Ligue 1,2022,28,Defender,CB,1,22,0,,,,,,,,,,0,,0.004,0.016,0.004,0.016,0.001,0.006,0.026,0.108,0.026,0.106,0.001,0.002
Maximiliano Caufriez,Clermont,Ligue 1,2022,25,Defender,CB,1,90,0,,,,,,,,,,0,,0.002,0.002,0.002,0.002,0.001,0.001,0.02,0.02,0.02,0.02,0.001,0.001
Christopher Jullien,Montpellier,Ligue 1,2022,29,Defender,CB,1,90,0,,,,,,,,,,0,,0.003,0.003,0.003,0.003,0.001,0.001,0.026,0.026,0.02,0.02,0.007,0.007
Anthony Lopes,Lyon,Ligue 1,2022,31,Goalkeeper,GK,2,117,0,,,,,,,0.879,,1,0,,0.002,0.002,0.002,0.002,0.001,0.001,0.021,0.016,0.021,0.016,0,0
Marcin Bulka,Nice,Ligue 1,2022,22,Goalkeeper,GK,1,90,0,,,,,,,1.747,,0.428,0,,0.002,0.002,0.002,0.002,0.001,0.001,0.011,0.011,0.012,0.012,0,0
Jason Berthomier,Clermont,Ligue 1,2022,,,,2,21,0,,,,,,,,,,0,,0.003,0.013,0.003,0.012,0,0.001,-0.005,-0.02,-0.005,-0.022,0,0.002
Brandon Baiye,Clermont,Ligue 1,2022,21,Midfielder,CM,3,8,0,,,,,,,,,,0,,0.001,0.009,0.001,0.008,0,-0.001,-0.008,-0.088,-0.007,-0.077,-0.001,-0.011
Damien da Silva,Lyon,Ligue 1,2022,34,Defender,CB,1,20,0,,,,,,,,,,0,,0.001,0.005,0.001,0.005,0,0,0.01,0.046,0.008,0.037,0.002,0.009
Noah Fadiga,Brest,Ligue 1,2022,22,Defender,CM,1,40,0,,,,,,,,,,0,,0.001,0.001,0,0.001,0,0,0.006,0.013,0.001,0.003,0.005,0.01
Carlos Baleba,Lille,Ligue 1,2022,18,Midfielder,CM,1,6,0,,,,,,,,,,0,,0.001,0.018,0.001,0.018,0,-0.005,0.006,0.086,0,0.003,0.006,0.083
Melvin Bard,Nice,Ligue 1,2022,21,Defender,FB,6,437,0,,,,,,,,,,0,,0.062,0.013,0.058,0.012,-0.001,0,0.173,0.036,0.117,0.024,0.057,0.012
Ilyés Chétti,Angers,Ligue 1,2022,27,Defender,FB,2,57,0,,,,,,,,,,0,,0.016,0.025,0.015,0.024,-0.001,-0.002,0.087,0.137,0.057,0.09,0.03,0.047
Brayann Pereira,Auxerre,Ligue 1,2022,19,Defender,FB,2,180,0,,,,,,,,,,0,,0.011,0.006,0.01,0.005,-0.002,-0.001,0.045,0.023,0.049,0.024,-0.003,-0.002
Yanis Begraoui,Toulouse,Ligue 1,2022,21,Forward,FW,1,45,0,,,,,,,,,,0,,0.03,0.059,0.03,0.059,-0.002,-0.005,0.059,0.118,0.043,0.085,0.016,0.033
Hianga'a M'Bock,Brest,Ligue 1,2022,,,,2,14,0,,,,,,,,,,0,,0.002,0.014,0.002,0.014,-0.003,-0.019,0.005,0.032,-0.007,-0.043,0.012,0.074
Siriné Doucouré,Lorient,Ligue 1,2022,20,Forward,FW,1,7,0,,,,,,,,,,0,,,,,,-0.003,-0.041,-0.005,-0.07,0,-0.004,-0.005,-0.066
Lebo Mothiba,Strasbourg,Ligue 1,2022,26,Forward,FW,1,2,0,,,,,,,,,,0,,,,,,-0.004,-0.16,,,,,,
Moussa Diarra,Toulouse,Ligue 1,2022,21,Defender,CB,3,169,0,,,,,,,,,,0,,0.032,0.017,0.032,0.017,-0.005,-0.003,0.05,0.027,0.089,0.048,-0.039,-0.021
Denis Genreau,Toulouse,Ligue 1,2022,23,Midfielder,CM,3,39,0,,,,,,,,,,0,,0.062,0.143,0.062,0.143,-0.005,-0.011,0.098,0.226,0.083,0.192,0.015,0.034
Oumar Gonzalez,Ajaccio,Ligue 1,2022,24,Defender,CB,6,535,0,,0.12,0.02,0.12,0.02,,,,,0,,0.023,0.004,0.022,0.004,-0.005,-0.001,0.16,0.027,0.1,0.017,0.06,0.01
Christophe Hérelle,Brest,Ligue 1,2022,30,Defender,CB,2,164,0,,,,,,,,,,0,,0.009,0.005,0.009,0.005,-0.006,-0.003,0.054,0.029,0.046,0.025,0.007,0.004
Mathieu Coutadeur,Ajaccio,Ligue 1,2022,36,Midfielder,CM,3,29,0,,0.015,0.045,0.015,0.045,,,,,0,,0.025,0.076,0.022,0.067,-0.007,-0.023,0.068,0.211,0.03,0.092,0.038,0.119
Himad Abdelli,Angers,Ligue 1,2022,22,Midfielder,CM,2,9,0,,,,,,,,,,0,,0.009,0.094,0.009,0.094,-0.008,-0.078,0.017,0.174,0.013,0.126,0.005,0.048
Bonke Innocent,Lorient,Ligue 1,2022,26,Midfielder,CM,4,102,0,,,,,,,,,,0,,0.007,0.006,0.007,0.006,-0.01,-0.009,-0.025,-0.022,-0.027,-0.024,0.002,0.002
Kays Ruiz-Atil,Auxerre,Ligue 1,2022,20,Midfielder,WAM,1,63,0,,,,,,,,,,0,,0.002,0.003,0.002,0.003,-0.01,-0.015,-0.005,-0.007,-0.02,-0.028,0.015,0.022
Nordi Mukiele,Paris Saint-Germain,Ligue 1,2022,24,Defender,FB,5,129,0,,0.033,0.023,0.033,0.023,,,,,0,,0.046,0.032,0.045,0.031,-0.011,-0.007,0.024,0.016,0.017,0.012,0.007,0.005
Souleymane Cissé,Clermont,Ligue 1,2022,20,Defender,CB,1,3,0,,,,,,,,,,0,,,,,,-0.011,-0.339,,,,,,
M'Baye Niang,Auxerre,Ligue 1,2022,27,Forward,WAM,2,39,0,,,,,,,,,,0,,0.001,0.002,0.001,0.002,-0.013,-0.03,-0.005,-0.012,-0.008,-0.019,0.003,0.006
Andy Delort,Nice,Ligue 1,2022,30,Forward,FW,6,468,2,0.385,2.06,0.396,0.496,0.095,1.708,,0.134,,0,,0.349,0.067,0.349,0.067,-0.014,-0.003,-0.005,-0.001,0.076,0.015,-0.081,-0.016
Mattia Viti,Nice,Ligue 1,2022,20,Defender,CB,3,270,0,,0.036,0.012,0.036,0.012,,,,,0,,0.007,0.002,0.007,0.002,-0.016,-0.005,0.057,0.019,0.047,0.016,0.01,0.003
Veljko Birmancevic,Toulouse,Ligue 1,2022,24,Midfielder,,1,30,0,,,,,,,,,,0,,0.004,0.012,0.004,0.012,-0.018,-0.055,0.026,0.079,0.014,0.043,0.012,0.035
Antonin Bobichon,Angers,Ligue 1,2022,26,Midfielder,WAM,2,10,0,,0.052,0.47,0.052,0.47,0.196,,0.144,,0,,0.002,0.022,0.002,0.022,-0.019,-0.174,0.012,0.108,0.006,0.055,0.006,0.053
Eric Bailly,Marseille,Ligue 1,2022,28,Defender,CB,2,122,0,,0.037,0.027,0.037,0.027,,,,,0,,0.011,0.008,0.011,0.008,-0.021,-0.015,0.082,0.06,0.068,0.05,0.014,0.01
Yohann Magnin,Clermont,Ligue 1,2022,25,Midfielder,DMC,6,252,0,,0.042,0.015,0.042,0.015,,,,,0,,0.042,0.015,0.042,0.015,-0.021,-0.008,0.004,0.001,0.022,0.008,-0.018,-0.006
Ruben Aguilar,Monaco,Ligue 1,2022,29,Defender,FB,4,290,0,,,,,,,,,,0,,0.091,0.028,0.087,0.027,-0.024,-0.008,0.208,0.065,0.2,0.062,0.008,0.003
Yan Valery,Angers,Ligue 1,2022,23,Defender,FB,1,77,0,,0.093,0.109,0.093,0.109,0.212,,0.133,,0,,,,,,-0.025,-0.029,,,0.033,0.038,,
Abdoul Kader Bamba,Nantes,Ligue 1,2022,28,Forward,CAM,1,61,0,,,,,,,,,,0,,0.007,0.011,0.007,0.01,-0.031,-0.046,0.015,0.021,0.002,0.004,0.012,0.018
Ibrahima Koné,Lorient,Ligue 1,2022,23,Forward,FW,5,114,1,0.789,0.805,0.635,0.023,0.018,0.767,,-0.015,,0,,0.016,0.013,0.016,0.013,-0.031,-0.025,-0.04,-0.031,-0.048,-0.038,0.008,0.006
Jim Allevinah,Clermont,Ligue 1,2022,27,Forward,WAM,6,408,0,,0.411,0.091,0.411,0.091,0.039,,0.001,,0,,0.04,0.009,0.04,0.009,-0.033,-0.007,0.202,0.045,-0.02,-0.004,0.222,0.049
Mario Lemina,Nice,Ligue 1,2022,29,Midfielder,CM,3,175,0,,0.078,0.04,0.078,0.04,0.068,,0.108,,0,,0.06,0.031,0.06,0.031,-0.036,-0.019,0.114,0.059,0.106,0.055,0.008,0.004
Nicolas Pépé,Nice,Ligue 1,2022,27,Forward,FW,3,256,1,0.352,1.078,0.379,0.296,0.104,1.056,,0.061,,0,,0.091,0.032,0.042,0.015,-0.037,-0.013,0.072,0.025,-0.016,-0.006,0.088,0.031
Grejohn Kyei,Clermont,Ligue 1,2022,27,Forward,FW,5,165,0,,0.04,0.022,0.04,0.022,,,,,0,,0.021,0.012,0.021,0.012,-0.037,-0.02,-0.035,-0.019,-0.03,-0.016,-0.005,-0.003
Takumi Minamino,Monaco,Ligue 1,2022,27,Midfielder,WAM,3,127,0,,0.283,0.2,0.283,0.2,0.157,,-0.125,,1,0.709,0.158,0.112,0.018,0.013,-0.047,-0.033,0.283,0.201,-0.005,-0.004,0.288,0.204
Riad Nouri,Ajaccio,Ligue 1,2022,37,Midfielder,WAM,6,257,0,,0.168,0.059,0.168,0.059,0.205,,0.137,,0,,0.267,0.093,0.192,0.067,-0.064,-0.022,-0.126,-0.044,-0.071,-0.025,-0.055,-0.019
Baptiste Santamaría,Rennes,Ligue 1,2022,27,Midfielder,CM,6,540,1,0.167,0.279,0.046,0.279,0.046,0.216,,0.028,,0,,0.493,0.082,0.491,0.082,-0.073,-0.012,0.671,0.112,0.406,0.068,0.264,0.044
Maghnes Akliouche,Monaco,Ligue 1,2022,20,Midfielder,CM,2,63,0,,0.059,0.084,0.059,0.084,0.143,,0.084,,0,,0.017,0.024,0.017,0.024,-0.074,-0.106,-0.068,-0.097,-0.071,-0.101,0.003,0.004
Yoann Touzghar,Ajaccio,Ligue 1,2022,35,Forward,FW,2,43,0,,0.03,0.063,0.03,0.063,,,,,0,,0.006,0.013,0.006,0.013,-0.078,-0.163,-0.018,-0.038,-0.027,-0.056,0.008,0.018
Samuel Gigot,Marseille,Ligue 1,2022,28,Defender,CB,4,301,0,,0.117,0.035,0.117,0.035,0.125,,0.067,,0,,0.026,0.008,0.025,0.008,-0.095,-0.029,0.161,0.048,0.038,0.011,0.123,0.037
Gerzino Nyamsi,Strasbourg,Ligue 1,2022,25,Defender,CB,2,180,0,,0.118,0.059,0.118,0.059,0.075,,-0.043,,0,,0.013,0.006,0.011,0.005,-0.101,-0.05,0.047,0.024,0.028,0.014,0.019,0.009
Adrian Grbic,Lorient,Ligue 1,2022,26,Forward,FW,1,1,0,,0.054,4.897,0.054,4.897,,,,,0,,,,,,-0.103,-9.297,,,,,,
Abdallah Sima,Angers,Ligue 1,2022,21,Forward,WAM,3,56,0,,0.085,0.136,0.085,0.136,,,,,0,,0.016,0.026,0.016,0.026,-0.109,-0.176,-0.03,-0.049,-0.063,-0.101,0.033,0.052
Alan Virginius,Lille,Ligue 1,2022,19,Forward,WAM,2,33,0,,0.035,0.094,0.035,0.094,0.042,,0.007,,0,,0.002,0.007,0.002,0.007,-0.111,-0.303,0.001,0.003,-0.011,-0.031,0.012,0.034
Iké Ugbo,Troyes,Ligue 1,2022,23,Forward,FW,5,215,1,0.419,0.357,0.149,0.357,0.149,0.125,,0.006,,0,,0.079,0.033,0.079,0.033,-0.14,-0.059,0.039,0.016,-0.067,-0.028,0.106,0.044
Ludovic Ajorque,Strasbourg,Ligue 1,2022,28,Forward,FW,6,293,1,0.307,1.615,0.496,0.833,0.256,1.612,,0.724,,0,,0.358,0.11,0.358,0.11,-0.193,-0.059,0.149,0.046,0.175,0.054,-0.025,-0.008
Duje Caleta-Car,Marseille,Ligue 1,2022,,,,1,7,0,,,,,,,,,,0,,0,0.002,0,0.002,,,-0.003,-0.033,-0.003,-0.033,,
Adam Ounas,Lille,Ligue 1,2022,25,Midfielder,WAM,1,54,0,,,,,,0.351,,0.292,,0,,,,,,,,,,,,,
Leny Yoro,Lille,Ligue 1,2022,16,Defender,CB,1,10,0,,,,,,,,,,0,,0,0.001,0,0.001,,,0.001,0.009,-0.001,-0.012,0.002,0.021
Christopher Wooh,Rennes,Ligue 1,2022,20,Defender,CB,1,3,0,,,,,,,,,,0,,0,0.006,0,0.006,,,0.001,0.043,0.001,0.032,0,0.012
Quentin Boisgard,Lorient,Ligue 1,2022,25,Midfielder,CAM,1,1,0,,,,,,,,,,0,,0,0.012,0,0.012,,,-0.001,-0.056,-0.002,-0.207,0.002,0.151
