Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Franck Ribéry,Salernitana,Serie A,2022,39,Midfielder,WAM,1,36,0,,,,,,,,,,0,,0.003,0.008,0.003,0.008,-0.005,-0.013,-0.014,-0.034,-0.024,-0.059,0.01,0.025
Pawel Dawidowicz,Verona,Serie A,2022,27,Defender,CB,3,225,0,,0.178,0.071,0.178,0.071,0.354,,0.317,,0,,0.013,0.005,0.007,0.003,-0.005,-0.002,0.287,0.115,0.055,0.022,0.232,0.093
Mathías Olivera,Napoli,Serie A,2022,24,Defender,FB,4,118,0,,,,,,,,,,0,,0.023,0.017,0.02,0.015,-0.006,-0.004,0.109,0.083,0.05,0.038,0.059,0.045
Tommaso Pobega,Milan,Serie A,2022,23,Midfielder,CM,4,97,0,,0.064,0.059,0.064,0.059,0.03,,-0.018,,0,,0.085,0.079,0.085,0.079,-0.008,-0.007,0.031,0.029,0.03,0.028,0.002,0.001
Gerard Yepes,Sampdoria,Serie A,2022,20,Midfielder,CM,1,10,0,,,,,,,,,,0,,0.002,0.015,0.002,0.015,-0.008,-0.072,0.006,0.055,-0.01,-0.086,0.016,0.141
Warren Bondo,Monza,Serie A,2022,18,Midfielder,WAM,1,6,0,,,,,,,,,,0,,0.003,0.038,0.003,0.038,-0.009,-0.13,-0.011,-0.162,-0.009,-0.14,-0.002,-0.023
Vlad Chiriches,Cremonese,Serie A,2022,32,Defender,CB,3,225,0,,,,,,,,,,0,,0.02,0.008,0.018,0.007,-0.01,-0.004,0.088,0.035,0.085,0.034,0.003,0.001
Alessandro Buongiorno,Torino,Serie A,2022,23,Defender,CB,3,250,0,,0.019,0.007,0.019,0.007,,,,,0,,0.02,0.007,0.02,0.007,-0.011,-0.004,0.043,0.016,0.033,0.012,0.01,0.003
Julian Kristoffersen,Salernitana,Serie A,2022,25,Forward,FW,1,17,0,,,,,,,,,,0,,,,,,-0.011,-0.06,,,,,,
Rasmus Højlund,Atalanta,Serie A,2022,19,Forward,FW,1,53,0,,,,,,,,,,0,,0.003,0.005,0.003,0.005,-0.015,-0.026,-0.002,-0.003,-0.008,-0.014,0.006,0.011
Thórir Helgason,Lecce,Serie A,2022,21,Midfielder,CM,3,80,0,,0.041,0.046,0.041,0.046,,,,,0,,0.042,0.048,0.001,0.002,-0.016,-0.018,-0.003,-0.003,-0.008,-0.009,0.005,0.006
Frank Tsadjout,Cremonese,Serie A,2022,23,Forward,FW,2,27,0,,,,,,,,,,0,,0,0.001,0,0.001,-0.017,-0.058,0.007,0.025,0.005,0.018,0.002,0.007
Giacomo Quagliata,Cremonese,Serie A,2022,22,Defender,FB,4,146,0,,0.139,0.086,0.139,0.086,0.019,,-0.012,,0,,0.063,0.039,0.061,0.037,-0.018,-0.011,0.016,0.01,0.019,0.012,-0.003,-0.002
Rade Krunic,Milan,Serie A,2022,28,Midfielder,CM,1,84,0,,,,,,,,,,0,,0.008,0.009,0.008,0.009,-0.021,-0.023,-0.053,-0.057,-0.008,-0.009,-0.045,-0.048
Daniel Ciofani,Cremonese,Serie A,2022,37,Forward,FW,3,17,0,,,,,,,,,,0,,0.033,0.174,0.033,0.174,-0.022,-0.117,-0.004,-0.02,-0.004,-0.02,,
Dylan Bronn,Salernitana,Serie A,2022,27,Defender,CB,4,346,0,,0.446,0.116,0.446,0.116,0.054,,-0.012,,0,,0.038,0.01,0.037,0.01,-0.023,-0.006,0.193,0.05,0.161,0.042,0.032,0.008
Manuel De Luca,Sampdoria,Serie A,2022,24,Forward,FW,1,32,0,,,,,,,,,,0,,0.003,0.008,0.003,0.008,-0.025,-0.071,-0.052,-0.147,-0.031,-0.087,-0.021,-0.06
Alessandro Florenzi,Milan,Serie A,2022,31,Defender,FB,2,95,0,,,,,,,,,,0,,0.044,0.042,0.019,0.018,-0.027,-0.026,0.046,0.043,0.045,0.042,0.001,0.001
Moise Kean,Juventus,Serie A,2022,22,Forward,FW,4,97,0,,0.146,0.135,0.146,0.135,,,,,0,,0.026,0.025,0.026,0.025,-0.027,-0.025,0.05,0.046,-0.006,-0.006,0.056,0.052
Gian Marco Ferrari,Sassuolo,Serie A,2022,30,Defender,CB,5,450,0,,0.117,0.023,0.117,0.023,,,,,0,,0.076,0.015,0.065,0.013,-0.029,-0.006,0.307,0.061,0.24,0.048,0.067,0.013
Jeison Murillo,Sampdoria,Serie A,2022,30,Defender,CB,2,74,0,,,,,,,,,,0,,0.009,0.011,0.009,0.011,-0.031,-0.038,0.239,0.291,0.059,0.071,0.18,0.219
Caleb Okoli,Atalanta,Serie A,2022,21,Defender,CB,4,278,0,,0.053,0.017,0.053,0.017,,,,,0,,0.015,0.005,0.008,0.003,-0.046,-0.015,0.036,0.012,0.03,0.01,0.006,0.002
Marco D'Alessandro,Monza,Serie A,2022,31,Midfielder,WAM,2,135,0,,0.075,0.05,0.075,0.05,,,,,0,,0.016,0.01,0.014,0.009,-0.054,-0.036,0.088,0.059,0.02,0.014,0.067,0.045
Milan Djuric,Verona,Serie A,2022,32,Forward,FW,3,25,0,,,,,,,,,,0,,0,0.002,0,0.002,-0.058,-0.209,-0.001,-0.004,-0.002,-0.007,0.001,0.003
Christian Gytkjær,Monza,Serie A,2022,32,Forward,FW,3,49,0,,,,,,,,,,0,,0.001,0.001,0.001,0.001,-0.065,-0.119,-0.058,-0.107,-0.012,-0.022,-0.046,-0.084
Nikola Milenkovic,Fiorentina,Serie A,2022,24,Defender,CB,4,324,0,,0.214,0.06,0.214,0.06,0.063,,0.004,,0,,0.125,0.035,0.124,0.035,-0.075,-0.021,0.154,0.043,0.11,0.031,0.044,0.012
Luka Jovic,Fiorentina,Serie A,2022,24,Forward,FW,5,350,1,0.257,1.425,0.366,0.643,0.165,1.816,,0.83,,0,,0.105,0.027,0.105,0.027,-0.088,-0.023,0.217,0.056,-0.161,-0.041,0.379,0.097
Amir Rrahmani,Napoli,Serie A,2022,28,Defender,CB,4,360,0,,0.17,0.043,0.17,0.043,,,,,0,,0.066,0.017,0.066,0.016,-0.096,-0.024,0.333,0.083,0.252,0.063,0.081,0.02
Giovanni Simeone,Napoli,Serie A,2022,27,Forward,FW,2,17,0,,,,,,,,,,0,,0.001,0.003,0.001,0.003,-0.1,-0.53,-0.001,-0.005,-0.005,-0.026,0.004,0.02
Weston McKennie,Juventus,Serie A,2022,24,Midfielder,DMC,4,241,0,,,,,,,,,,0,,0.026,0.01,0.026,0.01,-0.105,-0.039,0.159,0.059,0.018,0.007,0.141,0.053
Ardian Ismajli,Empoli,Serie A,2022,25,Defender,CB,4,360,0,,0.068,0.017,0.068,0.017,,,,,0,,0.019,0.005,0.019,0.005,-0.114,-0.029,0.099,0.025,0.086,0.022,0.013,0.003
Viktor Kovalenko,Spezia,Serie A,2022,26,Midfielder,CAM,4,167,0,,0.205,0.111,0.205,0.111,,,,,0,,0.067,0.036,0.066,0.036,-0.14,-0.075,0.069,0.037,0.07,0.038,-0.001,0
Matteo Pessina,Monza,Serie A,2022,25,Midfielder,CM,2,90,0,,0.058,0.058,0.058,0.058,,,,,0,,0.052,0.052,0.052,0.052,-0.152,-0.152,0.114,0.114,0.028,0.028,0.086,0.086
Alessio Zerbin,Napoli,Serie A,2022,23,Forward,WAM,2,26,0,,,,,,,,,,0,,0.001,0.002,0.001,0.002,-0.164,-0.569,0,0,0,0,0,0
Andrea Petagna,Monza,Serie A,2022,27,Forward,FW,4,283,0,,0.214,0.068,0.214,0.068,0.156,,0.085,,0,,0.282,0.09,0.282,0.09,-0.165,-0.052,-0.389,-0.124,-0.27,-0.086,-0.12,-0.038
Erik Botheim,Salernitana,Serie A,2022,22,Forward,FW,4,159,1,0.566,0.23,0.13,0.23,0.13,0.674,,0.567,,0,,0.025,0.014,0.025,0.014,-0.275,-0.156,-0.015,-0.008,-0.012,-0.007,-0.003,-0.001
Arthur Cabral,Fiorentina,Serie A,2022,24,Forward,FW,3,100,0,,0.372,0.335,0.372,0.335,,,,,0,,0.018,0.016,0.018,0.016,-0.462,-0.416,-0.055,-0.049,-0.064,-0.057,0.009,0.008
Jérémie Boga,Atalanta,Serie A,2022,25,Forward,WAM,1,24,0,,0.062,0.234,0.062,0.234,0.046,,-0.016,,0,,0.033,0.122,0.033,0.122,-0.486,-1.821,0.018,0.066,0.016,0.059,0.002,0.007
Mert Müldür,Sassuolo,Serie A,2022,23,Defender,CB,1,7,0,,,,,,,,,,0,,0,0.001,0,0.001,,,-0.001,-0.016,-0.001,-0.016,,
Arkadiusz Milik,Juventus,Serie A,2022,28,Forward,FW,3,108,2,1.667,,,,,1.137,,-0.072,,0,,,,,,,,,,,,,
Filip Kostic,Juventus,Serie A,2022,29,Midfielder,WAM,5,309,0,,,,,,0.628,,0.504,,1,0.291,,,,,,,,,,,,
Nicolò Fagioli,Juventus,Serie A,2022,21,Midfielder,FW,1,7,0,,,,,,,,,,0,,,,,,,,-0.003,-0.036,-0.003,-0.036,,
Matteo Gabbia,Milan,Serie A,2022,22,Defender,DMC,1,7,0,,,,,,,,,,0,,0,0.003,0,0.002,,,-0.002,-0.025,-0.002,-0.025,,
Luís Maximiano,Lazio,Serie A,2022,23,Goalkeeper,GK,1,6,0,,,,,,,,,,0,,0,0.004,0,0.004,,,0.007,0.098,0.007,0.098,,
Mario Gila,Lazio,Serie A,2022,22,Defender,CB,1,8,0,,,,,,,,,,0,,0,0.004,0,0.004,,,0.003,0.036,0.002,0.02,0.001,0.016
Albin Ekdal,Spezia,Serie A,2022,33,Midfielder,CM,2,44,0,,,,,,,,,,0,,0.002,0.003,0.002,0.003,,,0.006,0.013,0.003,0.007,0.003,0.006
Yildirim Çetin,Lecce,Serie A,2022,25,Defender,CB,1,21,0,,,,,,,,,,0,,0,0.001,0,0.001,,,0.001,0.003,0.001,0.003,0,0
Tyronne Ebuehi,Empoli,Serie A,2022,26,Defender,FB,1,25,0,,,,,,,,,,0,,0.001,0.003,0.001,0.003,,,0.011,0.04,0.01,0.036,0.001,0.004
Emirhan Ilkhan,Torino,Serie A,2022,18,Midfielder,CM,1,1,0,,,,,,,,,,0,,,,,,,,0.007,0.631,-0.002,-0.179,0.009,0.81
Jacopo Segre,Torino,Serie A,2022,,,,1,20,0,,,,,,,,,,0,,0.001,0.003,0.001,0.003,,,-0.003,-0.014,-0.004,-0.018,0.001,0.004
